"customer_ID","plan"
10032840,"1112123"
10015127,"1033013"
10101801,"1133013"
10148544,"1033113"
10037201,"1143123"
10138373,"1043113"
10102460,"2033133"
10102461,"1113113"
10112463,"1111123"
10043246,"1133113"
10001816,"1143013"
10035799,"1043023"
10121461,"2033013"
10058944,"1033113"
10122205,"1123113"
10101171,"1133123"
10027624,"1112123"
10072254,"2012033"
10119145,"1012023"
10004700,"1013123"
10074710,"1111113"
10069476,"1113123"
10123494,"1133123"
10056190,"1033013"
10050257,"0011003"
10010610,"1133113"
10098585,"1043123"
10026946,"1011123"
10028938,"1133123"
10092358,"1133123"
10003801,"1013023"
10069508,"1011023"
10141394,"1011023"
10118533,"1111123"
10076813,"1022013"
10075786,"1043123"
10005754,"1011123"
10136439,"1033123"
10129444,"1033023"
10108505,"1013023"
10082703,"1013023"
10000906,"1043013"
10093680,"1133113"
10019485,"1023013"
10006684,"1012123"
10021502,"1013023"
10084723,"1032023"
10054240,"1143023"
10105579,"1022013"
10000916,"1133123"
10006714,"1133023"
10089632,"1032013"
10073765,"1022023"
10094721,"1033123"
10144567,"1023123"
10010396,"1033113"
10038985,"1133123"
10042390,"1033023"
10026006,"1023023"
10150474,"1113023"
10034929,"0012003"
10038332,"1113113"
10128157,"1133113"
10005832,"1143123"
10076923,"1122023"
10031315,"1133123"
10015272,"0013003"
10022505,"1111023"
10006765,"1033023"
10116720,"1033013"
10142457,"1032013"
10094770,"1133113"
10047455,"1133113"
10044453,"1133123"
10063482,"1033023"
10026354,"1033123"
10004841,"1133113"
10005867,"1133123"
10085815,"1143113"
10075904,"1012013"
10105671,"2133123"
10066538,"1133123"
10092813,"1111123"
10101688,"1123123"
10123651,"1133123"
10066542,"1043123"
10059426,"1132113"
10135621,"1123123"
10054365,"0022003"
10063517,"1113123"
10038421,"1122113"
10056389,"1012023"
10037445,"1033123"
10026424,"1043013"
10081860,"1043023"
10054382,"1123123"
10022584,"0123003"
10068680,"1133113"
10108678,"1043123"
10126696,"1123123"
10077944,"1112113"
10147790,"1031023"
10098795,"0012003"
10084868,"1033113"
10084872,"1143113"
10104721,"1133023"
10033431,"0012003"
10025530,"1123113"
10044534,"1023023"
10007848,"1042023"
10042532,"1123123"
10044542,"1143123"
10122768,"2033123"
10063592,"1033123"
10018658,"1033023"
10065608,"1133013"
10116840,"1013023"
10083885,"1132123"
10045570,"1133123"
10048583,"1133123"
10008891,"1123123"
10128690,"1043123"
10137712,"1023113"
10102108,"1013023"
10036494,"1143123"
10000174,"1033113"
10118784,"1033013"
10144791,"1123123"
10039499,"1033013"
10069760,"1032013"
10044585,"1111113"
10035482,"1143123"
10033502,"1113123"
10034467,"1043023"
10133732,"2033023"
10086939,"1122123"
10152045,"1122113"
10026914,"1143113"
10135462,"0033003"
10151763,"0011003"
10001172,"2112123"
10135790,"1013113"
10065688,"1133113"
10055558,"1133123"
10130725,"1033013"
10026566,"1132113"
10056518,"1133123"
10071885,"1113013"
10010013,"1112113"
10048651,"1033023"
10147926,"2013033"
10073035,"1033123"
10123813,"1113123"
10048663,"1023023"
10151119,"1012113"
10052589,"2133133"
10130773,"1133023"
10017817,"1133013"
10081050,"1123113"
10099921,"0123003"
10111876,"2123023"
10109812,"2123033"
10042654,"1022113"
10018808,"1133123"
10147958,"1123023"
10113854,"1032123"
10111891,"1133123"
10065754,"1033123"
10057621,"1132123"
10129865,"1033013"
10003220,"1133023"
10082068,"1133113"
10013015,"1013013"
10129866,"1133123"
10014014,"1013113"
10114899,"1143113"
10021821,"0013003"
10022465,"1013103"
10073141,"1123123"
10129894,"0012003"
10108899,"2033023"
10117637,"1113123"
10063764,"2113023"
10001307,"1133123"
10036658,"1033123"
10099977,"1122013"
10033637,"1133123"
10144930,"0112003"
10087125,"1123123"
10109899,"1011023"
10062812,"1123123"
10085080,"1133023"
10024798,"1133013"
10141823,"1113123"
10073185,"1013123"
10110967,"0011003"
10111959,"1033013"
10101005,"1133113"
10033660,"1123123"
10019896,"1033123"
10141849,"1112123"
10066896,"1013023"
10097091,"1133113"
10126938,"1133113"
10013110,"2112123"
10134952,"1012113"
10099066,"1033023"
10110982,"0013003"
10085123,"1043113"
10065854,"1133123"
10011120,"2013013"
10112002,"1113113"
10066922,"1133013"
10135978,"1143133"
10094117,"1023123"
10010183,"1113123"
10144995,"1043113"
10020950,"1033103"
10130005,"1033123"
10060862,"1133123"
10024867,"1133123"
10046886,"1113013"
10112017,"2143033"
10012136,"1023013"
10059846,"1111013"
10066971,"1133123"
10126030,"1113123"
10053692,"1133123"
10005300,"1133123"
10073283,"1133123"
10132977,"1122123"
10091181,"0012003"
10042844,"1133113"
10106141,"2033033"
10147125,"1133123"
10076343,"1133123"
10057825,"1133123"
10007224,"1012023"
10055831,"1123113"
10033780,"1043113"
10133014,"0013003"
10070098,"1033113"
10004365,"0011003"
10141958,"1033123"
10022650,"1133113"
10043915,"1132123"
10130062,"1133123"
10060933,"1132123"
10029835,"0012003"
10091224,"1133013"
10033801,"1023123"
10128018,"1122123"
10131999,"1023123"
10062971,"1123123"
10011252,"1123013"
10091245,"1033123"
10050886,"1043113"
10103122,"1033023"
10084959,"1133123"
10022680,"1013113"
10048626,"1033113"
10093305,"1143123"
10016138,"1043113"
10057895,"1113123"
10133082,"1033113"
10030881,"1133113"
10081340,"1011113"
10016154,"1133023"
10063008,"0023003"
10019107,"1111113"
10064000,"1033023"
10003476,"2113023"
10126142,"1033023"
10031871,"1143123"
10040992,"1111123"
10067116,"0011023"
10018141,"1013023"
10035880,"1033123"
10079395,"1033023"
10087369,"1033123"
10039960,"1033113"
10111212,"1113113"
10148273,"1033113"
10009346,"1012023"
10121188,"1023123"
10030932,"1043113"
10130154,"1123123"
10115213,"1123113"
10121194,"2133033"
10048997,"2133133"
10138168,"1033023"
10039988,"1012023"
10022115,"2043023"
10031909,"1033023"
10062118,"1043123"
10067173,"2012123"
10115246,"1133123"
10143070,"1113123"
10059720,"1132113"
10025045,"1012013"
10098341,"0033003"
10103262,"1133113"
10126896,"1033123"
10045076,"0123003"
10055988,"1013123"
10003576,"1023123"
10088369,"2143113"
10035984,"1123013"
10062153,"0011003"
10037012,"1033013"
10031008,"1132023"
10019247,"1133123"
10074499,"1133023"
10008426,"1112113"
10113298,"1113113"
10022167,"1113113"
10051059,"1111123"
10031033,"1043113"
10094411,"1011113"
10077537,"1033123"
10046091,"1023023"
10058089,"0113003"
10115326,"1011023"
10121300,"1123123"
10127225,"1013023"
10015320,"1123123"
10103323,"1023013"
10055040,"1133113"
10040076,"1033013"
10151637,"1133113"
10062210,"1113113"
10013450,"0021003"
10103335,"1033013"
10030055,"0032003"
10000711,"1113123"
10052103,"1033013"
10009468,"1043113"
10077578,"1123123"
10141251,"0013003"
10064205,"1033123"
10016378,"1133113"
10043160,"0033003"
10067324,"1133023"
10016382,"1132123"
10040128,"0133013"
10148483,"1113123"
10043182,"1033103"
10100437,"1122123"
10097470,"1043123"
10013505,"1013023"
10064262,"1133123"
10031133,"1011013"
10058186,"1123123"
10088484,"1133123"
10064267,"1033023"
10002733,"1033123"
10040159,"1111023"
10010546,"1132123"
10042211,"1113123"
10093555,"1033023"
10017399,"1123123"
10013540,"1143113"
10094566,"1113113"
10043217,"1023023"
10148539,"0043123"
10085225,"1023113"
10145428,"1033013"
10081610,"0013133"
10048207,"1133113"
10046252,"1133123"
10149594,"1123113"
10022338,"1033123"
10013566,"1132123"
10045275,"2113133"
10045274,"1033123"
10004686,"1133123"
10102473,"2143123"
10127389,"1023013"
10139442,"1121123"
10041905,"1021113"
10091255,"1033023"
10102146,"1132113"
10036237,"1143113"
10066374,"1133013"
10057197,"1033023"
10007610,"1113123"
10031221,"1013123"
10042275,"1132023"
10011594,"1112123"
10068493,"1033023"
10109418,"1133113"
10088588,"1113123"
10036282,"2012033"
10084682,"1133123"
10015547,"1143113"
10003797,"1023013"
10129425,"1043113"
10060332,"1013023"
10132435,"1043013"
10008635,"1111113"
10093662,"1013023"
10144508,"1011123"
10115549,"1143123"
10046347,"1033023"
10120504,"1012013"
10144522,"1023023"
10091696,"1033123"
10081717,"2032133"
10061388,"1033113"
10091705,"0043013"
10019489,"1032113"
10112546,"1123023"
10088629,"1122113"
10004778,"1013023"
10019506,"1143123"
10147642,"1023013"
10012708,"1013123"
10000927,"1033023"
10021525,"1023013"
10012343,"1023123"
10150781,"1123123"
10151851,"1123023"
10109501,"1033013"
10080435,"1033023"
10006750,"1033113"
10009744,"1123123"
10101646,"1113023"
10032329,"1013023"
10122644,"1113123"
10064483,"2112133"
10073805,"1133123"
10124603,"1012023"
10115641,"1033023"
10015638,"1023013"
10112602,"1033113"
10000008,"0013023"
10117663,"1033113"
10079825,"1112123"
10094771,"1111123"
10120596,"1133023"
10009787,"1033123"
10054338,"1043023"
10143531,"1133123"
10130548,"1033123"
10139618,"1133123"
10102670,"1133023"
10054345,"1113123"
10048475,"1113023"
10082800,"0013023"
10055381,"1033023"
10067652,"1143113"
10043476,"1123123"
10085824,"1011023"
10115701,"1143123"
10041436,"1033023"
10040424,"2012033"
10086802,"1043123"
10148818,"1012123"
10142510,"2011033"
10013818,"1123123"
10014770,"1033123"
10126692,"1011123"
10079879,"1011123"
10046519,"1043023"
10121721,"1033113"
10073907,"1022123"
10135668,"1033113"
10112705,"1123113"
10148853,"1043013"
10000090,"1011023"
10071769,"1043013"
10146703,"1132123"
10069691,"1011023"
10043521,"1043013"
10078908,"1011123"
10147813,"1112123"
10018655,"1043023"
10113711,"1112123"
10148884,"1113123"
10105791,"1113023"
10039471,"1113113"
10111769,"1022023"
10021685,"1133123"
10127675,"1133123"
10081934,"0011003"
10002122,"1023123"
10104759,"1033023"
10005972,"1123123"
10124760,"2033033"
10002126,"1143113"
10007901,"1011123"
10043583,"1033113"
10109707,"1112123"
10092926,"1033113"
10124778,"1133023"
10045607,"1013023"
10028542,"1112123"
10116867,"1143123"
10114785,"0133003"
10013928,"1133123"
10144808,"1113113"
10113786,"2143113"
10108451,"1133123"
10021738,"1133123"
10013952,"1133123"
10049579,"1043023"
10068781,"0011003"
10014902,"1043123"
10047632,"1013023"
10114826,"1033023"
10076101,"1133013"
10021756,"1033113"
10088908,"1142113"
10007964,"2011003"
10145843,"1033123"
10040588,"1113123"
10074043,"1043023"
10112835,"1033013"
10034534,"1023023"
10138791,"1143113"
10108829,"0133113"
10028606,"1033123"
10151121,"1043123"
10149027,"1111023"
10074064,"2013033"
10081056,"1133113"
10028623,"1033013"
10084017,"1133123"
10031575,"1132123"
10008009,"2122123"
10034571,"1133123"
10055612,"2023033"
10139857,"1133113"
10064786,"1111113"
10100936,"1141113"
10052615,"1013013"
10130810,"1133113"
10006111,"1013023"
10144898,"1133123"
10070929,"1012123"
10098002,"1133123"
10138871,"1112113"
10133837,"1033023"
10112901,"1143113"
10133840,"1123023"
10037670,"1133123"
10046761,"1132123"
10127840,"1033123"
10100976,"1143113"
10152210,"1022023"
10028683,"1123113"
10145930,"1133023"
10021847,"1143023"
10141821,"0011003"
10135924,"1122123"
10149109,"1112123"
10052699,"0013003"
10019861,"1112123"
10005165,"2022013"
10027747,"1133113"
10005180,"1133123"
10145959,"1111123"
10014093,"0033003"
10011084,"1133123"
10032693,"1013023"
10074171,"1132113"
10124952,"1032113"
10098077,"1022023"
10028742,"1113113"
10086165,"1143123"
10144973,"1143113"
10108963,"0021003"
10101046,"0112003"
10049742,"1133123"
10124001,"2043133"
10095102,"1033123"
10068003,"1012023"
10022869,"1133113"
10014116,"2113133"
10086193,"1023013"
10014117,"1133123"
10083165,"1143113"
10104026,"2023023"
10082202,"1121023"
10061894,"1143123"
10124026,"1133123"
10101091,"2112123"
10125017,"2133113"
10139976,"2013033"
10104046,"1043123"
10091158,"1013023"
10094147,"1033113"
10069012,"1113113"
10071085,"1133113"
10074262,"1133113"
10133977,"1133123"
10049800,"2013033"
10146073,"0011003"
10152338,"1133123"
10119057,"1133113"
10037831,"1112123"
10040853,"1122023"
10112057,"1143113"
10122151,"1013023"
10041868,"1122123"
10114095,"1133123"
10134003,"1133123"
10040887,"1043123"
10002431,"1113123"
10072188,"1133013"
10034772,"1033123"
10122184,"1111123"
10130072,"2123133"
10095214,"1032113"
10086277,"1112123"
10102116,"1013123"
10093269,"0012003"
10115097,"0122023"
10120132,"1033123"
10083284,"1143113"
10045927,"1043113"
10074334,"1012013"
10100172,"1032013"
10057542,"1112113"
10113089,"1033113"
10095253,"1033013"
10086306,"1143123"
10083302,"1113123"
10025929,"1123123"
10031843,"1033023"
10136106,"0013023"
10002504,"1023023"
10070172,"1033023"
10101187,"1123113"
10023027,"1023013"
10031861,"1033123"
10140080,"2033033"
10050924,"1133123"
10109141,"1133113"
10025952,"2112133"
10119168,"1123123"
10058988,"1023023"
10122268,"1033013"
10151495,"1133123"
10086353,"1012123"
10088326,"1033023"
10131107,"1013023"
10083346,"1112123"
10123222,"1012123"
10005445,"1133123"
10122288,"1011023"
10152464,"1033023"
10083360,"1133113"
10104237,"0011003"
10097320,"2012123"
10110149,"1033013"
10034895,"0033003"
10108192,"1133113"
10003541,"1113113"
10092413,"1143023"
10143067,"0043003"
10109218,"1043013"
10139224,"1113023"
10113230,"1133113"
10129157,"1133013"
10133171,"1023023"
10105298,"1143123"
10012349,"1033013"
10150472,"0032003"
10077498,"1132023"
10004502,"1032123"
10049041,"1033113"
10075493,"1133123"
10086439,"1033023"
10047111,"1012023"
10018237,"0113003"
10060103,"1133113"
10078462,"1033123"
10042076,"1121113"
10053001,"1033123"
10071354,"1011023"
10020184,"1023013"
10107324,"1012023"
10117367,"1133123"
10023173,"1023023"
10059112,"1123023"
10050055,"1033113"
10083467,"1113113"
10038060,"1012023"
10055029,"1133023"
10095424,"1113113"
10023198,"1032023"
10047161,"1133123"
10083485,"1113023"
10150545,"1113123"
10023203,"1123013"
10152574,"1033023"
10148441,"1033123"
10136276,"1143013"
10128242,"1011123"
10119332,"1043113"
10056080,"1133113"
10053059,"1013123"
10112351,"1013023"
10080519,"1112113"
10083518,"1143123"
10047195,"0011003"
10035057,"1133023"
10068386,"1011023"
10041149,"1112123"
10053079,"1133123"
10026123,"0013003"
10032081,"2111133"
10062251,"1033023"
10011519,"1012123"
10137327,"1112123"
10110342,"1013023"
10066290,"1033023"
10128299,"0133023"
10012529,"1023123"
10050157,"2113133"
10023266,"1013023"
10038134,"1133123"
10140331,"1023023"
10138348,"1033023"
10119384,"1011023"
10086582,"1033123"
10041185,"0112023"
10086587,"1123023"
10034109,"1033123"
10099507,"1043123"
10008560,"1132123"
10022328,"1133113"
10137386,"0033123"
10039164,"2012123"
10005669,"1011023"
10014501,"1013123"
10109374,"1013023"
10067422,"1123123"
10099529,"2122113"
10121457,"0043003"
10019410,"1043023"
10032165,"1123023"
10056178,"1112113"
10023006,"1012013"
10107483,"1043123"
10121478,"1113013"
10037255,"1022113"
10007607,"1011023"
10086634,"0043003"
10095592,"1133123"
10137416,"1113123"
10105518,"0033003"
10107484,"1033113"
10065382,"1133123"
10035195,"1113023"
10120479,"1112113"
10018441,"1123023"
10072681,"1043123"
10121523,"1022023"
10060330,"1012013"
10046327,"1013113"
10106576,"1122123"
10111541,"1011023"
10121534,"2023023"
10091676,"2123133"
10051268,"1122123"
10120511,"1013023"
10092703,"1113123"
10121544,"1111123"
10083709,"1143113"
10139518,"1013113"
10053229,"0012003"
10116632,"2013123"
10074777,"1033013"
10017517,"1011023"
10056269,"1033123"
10122607,"1033123"
10038286,"1143113"
10016604,"1143113"
10055299,"1033123"
10139541,"1011013"
10106638,"1033013"
10108556,"2111133"
10125586,"1133113"
10077841,"1013123"
10116666,"2013033"
10088661,"2123013"
10015625,"1012023"
10038331,"1133123"
10044409,"1143123"
10001961,"1113013"
10083776,"1033113"
10026320,"1033113"
10004805,"1112123"
10078812,"1022113"
10057317,"1023113"
10025423,"1143123"
10071650,"1013013"
10097703,"1112023"
10142456,"1032113"
10113619,"1112123"
10131548,"1112123"
10007772,"1133113"
10107622,"1033123"
10024489,"1133123"
10076962,"2013033"
10114637,"0033023"
10020541,"1043013"
10002020,"1032013"
10032364,"1133113"
10023525,"1133113"
10143560,"1113123"
10012780,"1023013"
10143558,"1143113"
10101698,"1133123"
10137608,"1112123"
10125656,"1012023"
10039407,"1112123"
10137624,"1111123"
10086799,"1123123"
10071725,"1133013"
10089741,"2133123"
10068665,"1033013"
10039417,"1113123"
10134619,"2112133"
10017658,"1012013"
10038432,"2011033"
10059452,"1123123"
10070707,"1143123"
10109662,"1011023"
10119670,"1033023"
10068702,"1133013"
10141602,"1133023"
10095843,"1013013"
10072902,"1122123"
10010858,"1023023"
10132632,"1122123"
10040469,"1012113"
10005946,"1033103"
10092886,"1133123"
10048573,"1143113"
10094873,"1113123"
10066658,"1123113"
10000114,"1111023"
10113727,"1133123"
10037498,"1133023"
10119718,"1033023"
10118761,"1133113"
10090826,"0013003"
10100808,"2011033"
10014830,"1013023"
10080949,"1112113"
10041552,"1112023"
10017738,"1023113"
10122797,"1023013"
10038521,"1133123"
10054457,"1023113"
10014847,"1033113"
10035474,"1123113"
10080965,"1023123"
10001148,"1033023"
10064703,"1033023"
10057535,"1033023"
10106846,"2043123"
10076079,"1033123"
10099867,"1133123"
10006956,"1033023"
10011916,"1133013"
10008937,"2043033"
10095939,"1023023"
10149985,"1033123"
10152083,"2143123"
10022710,"1011023"
10088890,"1111123"
10026562,"1011023"
10119830,"1122123"
10122857,"1113023"
10143778,"1133123"
10023706,"1123113"
10000237,"1013123"
10059634,"1022023"
10119838,"1133013"
10095967,"1043113"
10046682,"1123113"
10057583,"1033013"
10086038,"1143113"
10093005,"1012113"
10008980,"1023023"
10080055,"1033113"
10020765,"1113123"
10117903,"1143113"
10020762,"1013013"
10056563,"1123023"
10038638,"1113123"
10023756,"1133123"
10006105,"0012003"
10050650,"1012023"
10150056,"1113123"
10104891,"1143113"
10029648,"1112113"
10079098,"1133123"
10098959,"1033123"
10113874,"0033013"
10084061,"2033033"
10011032,"0011003"
10131828,"1113023"
10150075,"1033013"
10035608,"2012033"
10098982,"0132023"
10104928,"1123123"
10029672,"1133123"
10081126,"1033113"
10134883,"1011123"
10017897,"1043113"
10110946,"1123023"
10032663,"1033023"
10033634,"1011013"
10121981,"1112123"
10099016,"1123013"
10053589,"1033123"
10032677,"1143023"
10117020,"0021003"
10099026,"1023123"
10131871,"1023113"
10125967,"1043013"
10022832,"1033023"
10052711,"1112113"
10074164,"1043013"
10050751,"1033123"
10072043,"1012123"
10015025,"1013013"
10062839,"0012003"
10003306,"2013033"
10142825,"1143013"
10149142,"0113003"
10076262,"1023013"
10106060,"1011113"
10017000,"1033023"
10036725,"1033123"
10018963,"2012033"
10050773,"1133113"
10072074,"1011023"
10041789,"1013013"
10102035,"1133123"
10099082,"1033023"
10059831,"1032123"
10107080,"1023123"
10144994,"0013023"
10146048,"1043013"
10011134,"1133123"
10141906,"1113023"
10012131,"1123123"
10135003,"0113003"
10114031,"1013023"
10058858,"1033123"
10119039,"1133113"
10074260,"1012023"
10112033,"1113123"
10093211,"1033123"
10032801,"1112123"
10047857,"1033013"
10105082,"2033033"
10109027,"2123033"
10093218,"1033123"
10123091,"1033023"
10089172,"1133123"
10062936,"1033123"
10033777,"1133023"
10097177,"1033113"
10060911,"1011023"
10000498,"1013013"
10062946,"1132113"
10097190,"1133113"
10050858,"0123003"
10096225,"1123123"
10003412,"1013023"
10041879,"2111123"
10041880,"1133123"
10063947,"1022123"
10048912,"0033003"
10111099,"2021023"
10129041,"1123123"
10111107,"1033023"
10042911,"1133113"
10099199,"1033013"
10071191,"1033023"
10044967,"1113013"
10050896,"1112123"
10024033,"1043113"
10059948,"2033133"
10096288,"1043023"
10105188,"1123113"
10150335,"1011023"
10114172,"1133123"
10120151,"1133123"
10123184,"1023123"
10148231,"1033013"
10024058,"1033023"
10047962,"1043113"
10069147,"1033013"
10109140,"0023003"
10146169,"1133123"
10079384,"1023123"
10039938,"0123003"
10050940,"1132123"
10053829,"1133113"
10122270,"1133113"
10000575,"1033123"
10006356,"1022113"
10026981,"1112023"
10124166,"1033123"
10092389,"1012123"
10102206,"0043003"
10129113,"2033033"
10105256,"1133113"
10115202,"2013133"
10124176,"1133023"
10048002,"1123123"
10038953,"1113113"
10135201,"1143123"
10115228,"1033113"
10095338,"1033123"
10045057,"1023023"
10126214,"2043133"
10017218,"1112113"
10044057,"1033123"
10078424,"1123113"
10130183,"0143033"
10101255,"1012123"
10107273,"2143133"
10126579,"0033003"
10054259,"1033123"
10046054,"1023023"
10098383,"2123133"
10041064,"1032123"
10070290,"2123113"
10117342,"1033123"
10087445,"1011113"
10049050,"1033023"
10127202,"1013023"
10112247,"1143023"
10038035,"2013023"
10114303,"1113123"
10105325,"1133123"
10093441,"1023123"
10006448,"1023023"
10133235,"1143113"
10016294,"1133123"
10133224,"1043013"
10072466,"1023113"
10066201,"2043123"
10033036,"2133133"
10085473,"1133123"
10000672,"1032023"
10087502,"1033013"
10123343,"0121003"
10075573,"1113013"
10046111,"1033113"
10051096,"1143113"
10102335,"1012023"
10051098,"2033033"
10141235,"1133123"
10129246,"2143113"
10141242,"1013123"
10120338,"1113123"
10021293,"1023023"
10054010,"1011123"
10075605,"1133123"
10075609,"0013003"
10150564,"1123123"
10025165,"1133123"
10105401,"1011013"
10000740,"1043013"
10000741,"1033123"
10147426,"1033023"
10060203,"1012123"
10000745,"1043013"
10057104,"1033123"
10027170,"1133123"
10135376,"1133113"
10007536,"1122123"
10130316,"1113123"
10070427,"2033133"
10022275,"1013023"
10006538,"1123123"
10072568,"1023023"
10079606,"2022033"
10044203,"1033113"
10018355,"1111123"
10129318,"2013013"
10003713,"1143123"
10010552,"1012023"
10128315,"1013023"
10120412,"1013023"
10003726,"1133113"
10131339,"1143113"
10072604,"1143123"
10058232,"1011023"
10150656,"1113123"
10023298,"1143123"
10132347,"1023023"
10102464,"1133123"
10118470,"1122123"
10023316,"1033113"
10134418,"0013003"
10135443,"0043003"
10069457,"1143123"
10099551,"1033023"
10093603,"1022023"
10105506,"0012003"
10084637,"1112113"
10027268,"1013113"
10079675,"1133013"
10067451,"1112123"
10119472,"1143113"
10113473,"1133123"
10104483,"1033123"
10061318,"1012023"
10065384,"1033013"
10010614,"1033023"
10025289,"1033123"
10129404,"1013123"
10090563,"1122123"
10040272,"1032023"
10014583,"1023123"
10103521,"1133113"
10091659,"1133113"
10096629,"1143113"
10123533,"1143123"
10148636,"2113123"
10028247,"1033023"
10111555,"1133013"
10064413,"1112123"
10057251,"1133113"
10129446,"1011113"
10093685,"1123123"
10060364,"0033003"
10031275,"1133123"
10111573,"1123123"
10048336,"1023023"
10060378,"1113113"
10123566,"1013123"
10031286,"1033023"
10077825,"1111123"
10018502,"1122113"
10141452,"2143133"
10076893,"1033023"
10015614,"1133113"
10039311,"1112123"
10030306,"1012023"
10024436,"2022133"
10094036,"1133113"
10129901,"1133123"
10032316,"0013003"
10080776,"1123123"
10043425,"1113023"
10099669,"1032023"
10101653,"0043003"
10084777,"0133003"
10151876,"1013123"
10119584,"1133123"
10072764,"1143013"
10026335,"1111123"
10137572,"1123023"
10114630,"1112123"
10058399,"1013123"
10020527,"1013113"
10060464,"1111123"
10019565,"1133123"
10144622,"1123123"
10145629,"1023023"
10078845,"1113023"
10003920,"1143123"
10141538,"1033113"
10057377,"1022023"
10102671,"1013023"
10004855,"2143113"
10003935,"1122113"
10054355,"1133113"
10072836,"1023113"
10114656,"1012123"
10027476,"1132113"
10108649,"1133113"
10001033,"1022123"
10012818,"1111123"
10066589,"1133113"
10111701,"0023003"
10025491,"2043033"
10079871,"1143113"
10072858,"0013003"
10150904,"1133113"
10117727,"2013023"
10088766,"0023003"
10150929,"1132123"
10141594,"1133023"
10015707,"1033023"
10037466,"1133123"
10009894,"0011003"
10056423,"1033123"
10003987,"1033123"
10055432,"0013003"
10085905,"2123133"
10099806,"2143113"
10051458,"1133113"
10022622,"1133123"
10132637,"1143123"
10016754,"1012123"
10030441,"1133123"
10015752,"2123123"
10035445,"1133123"
10105794,"1133123"
10051488,"1112123"
10100803,"1111123"
10083900,"1033123"
10069745,"1011123"
10006920,"1133123"
10111786,"1011023"
10045580,"1033123"
10072960,"2043033"
10012920,"1133123"
10104771,"0012003"
10021715,"1043123"
10009959,"1113123"
10057524,"1023113"
10152042,"1133113"
10015791,"1022113"
10079968,"2143123"
10102804,"1143123"
10115824,"1112123"
10127083,"1113123"
10102807,"1011013"
10105862,"1012023"
10138755,"1023123"
10102817,"1133113"
10067806,"1033023"
10074022,"1112023"
10082009,"1143123"
10014899,"1013023"
10151069,"0022003"
10030553,"1113123"
10076105,"2043023"
10114830,"2012133"
10042625,"0012003"
10082018,"1033013"
10124848,"1043023"
10069822,"1033023"
10079045,"1123123"
10136736,"1111123"
10025669,"1033023"
10087012,"1121123"
10015866,"0113003"
10131774,"1012113"
10039582,"2033023"
10022747,"0012003"
10067867,"1133113"
10063705,"0123123"
10126845,"1143113"
10117915,"1011023"
10054582,"1123023"
10063720,"1033023"
10045690,"0033023"
10076157,"1043013"
10097013,"1133113"
10021801,"1043013"
10053539,"1123123"
10144900,"1022023"
10030634,"1033123"
10088982,"1033023"
10018848,"1023013"
10124907,"2043113"
10077203,"1033123"
10147984,"1133123"
10004792,"2113133"
10016629,"1112113"
10039655,"1111023"
10066852,"1043023"
10031624,"1122113"
10040679,"1033023"
10033635,"1133013"
10051667,"2023033"
10055681,"2033023"
10007107,"2123113"
10030678,"1123013"
10151216,"1033123"
10066876,"1033023"
10007109,"1122123"
10107011,"1033113"
10108933,"1113113"
10022820,"1143123"
10016971,"1012023"
10103304,"1113123"
10031670,"2011033"
10126935,"1133113"
10021869,"1011023"
10042777,"1033013"
10102972,"1011123"
10001362,"1012023"
10064858,"1123123"
10012079,"1123123"
10116059,"1133123"
10089081,"1113113"
10033678,"2043113"
10040758,"2033123"
10089082,"1143113"
10015997,"1133123"
10138993,"1043013"
10010181,"1112123"
10060852,"1113123"
10130001,"1022013"
10070019,"2013033"
10097127,"1111123"
10014125,"1133123"
10132919,"1012023"
10107084,"1012023"
10112999,"1112113"
10085169,"1012113"
10115021,"0013023"
10088170,"1031013"
10078229,"1113113"
10019957,"1011123"
10055778,"1011023"
10113011,"1012113"
10106126,"1112123"
10009539,"1123013"
10019031,"1113113"
10001430,"1133123"
10117117,"1033113"
10113027,"1133123"
10116133,"1133123"
10140981,"1011023"
10001451,"1123113"
10127984,"1113113"
10050848,"1033013"
10023962,"2043123"
10133018,"1023023"
10070101,"1033123"
10025890,"1133123"
10084284,"0022003"
10073316,"1033013"
10151404,"1013123"
10151412,"1033113"
10139094,"1032113"
10071171,"1011023"
10002439,"1122023"
10103109,"0133003"
10036855,"1133123"
10100164,"1013123"
10020024,"1113123"
10048924,"1133113"
10127080,"2133133"
10083640,"0032013"
10042917,"1033113"
10019087,"1143023"
10001515,"1133123"
10004412,"1033003"
10024972,"0013003"
10027897,"0011023"
10106232,"1112123"
10067089,"1133023"
10136113,"1133023"
10005419,"1133113"
10149302,"1123113"
10030894,"0112003"
10001542,"1113123"
10037930,"1043123"
10026936,"1043123"
10017166,"1123123"
10127124,"1033113"
10142017,"1033123"
10109158,"1013103"
10030915,"1013013"
10133110,"1133123"
10133113,"1111023"
10049936,"0012003"
10092379,"2022013"
10014290,"1133123"
10130151,"1143123"
10124171,"0012003"
10008349,"1133123"
10146222,"1033013"
10131130,"1133113"
10004464,"1132123"
10019173,"1113023"
10109188,"1013013"
10089309,"1111113"
10140134,"1011023"
10131141,"1012013"
10071288,"1043113"
10128127,"1023013"
10079427,"1013013"
10073472,"1133123"
10098357,"1123113"
10105282,"1023013"
10065785,"0013003"
10037652,"1023013"
10043418,"1033023"
10104270,"1133123"
